image_path,shape_area,shape_perimeter,shape_circularity,shape_eccentricity,shape_solidity,shape_extent,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu_7,rgb_r_mean,rgb_r_std,rgb_g_mean,rgb_g_std,rgb_b_mean,rgb_b_std,hsv_h_mean,hsv_h_std,hsv_s_mean,hsv_s_std,hsv_v_mean,hsv_v_std,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,lbp_bin_0,lbp_bin_1,lbp_bin_2,lbp_bin_3,lbp_bin_4,lbp_bin_5,lbp_bin_6,lbp_bin_7,lbp_bin_8,lbp_bin_9,split,original_class
data/processed/val/rotten/rottenbanana_e8514c2dda28.png,23382.0,905.6193999052048,0.3582614552474398,0.7783439424271075,0.5934065934065934,0.4065091534971053,-0.5510893865417221,-1.826130711162631,-1.932479647609742,-2.571813594567001,5.188030285818869,3.6211880233320164,4.8689169949404745,176.35694123684885,65.80724236150587,142.17705927636644,58.70539616073077,93.59887947994183,41.7621000453588,18.829826362158926,19.64433116130679,115.85001283038234,40.173256734108435,176.36951501154735,65.78422366394756,1.0609404487485719,0.8594747788498851,0.5939378967932512,0.9024208982811399,0.055384483790950303,0.08224275083397485,0.07069540672312034,0.12697801727824823,0.20626978017278247,0.1423744760927209,0.07569925583782397,0.0685570096655547,0.057693952613121206,0.11410486699170302,val,rottenbanana
data/processed/val/rotten/rottenapples_19b6859640a1.png,32849.0,690.4234410524368,0.8659662399412372,0.3697226546807057,0.9838564753803761,0.7279395470460488,-0.792430639382014,-3.8539249975360312,-4.036963455336149,-7.336195840850075,11.9665878977905,-9.278320703303491,-11.97836760867708,142.51024384303938,40.20698933043681,83.92352887454717,36.695630931944784,66.09172273128559,32.877313361271554,7.666230326646168,10.980917625503197,140.04575481749825,29.025758111486898,142.51030472769338,40.20686590084088,0.8365259597991318,0.8546620893579849,0.3688134575275939,0.8219784161760558,0.042984565740205184,0.06243721270053883,0.05960607628847149,0.12530061797923833,0.3000395750251149,0.13321562300222228,0.0623458857195044,0.06158482754421748,0.06109775031203385,0.09138786568845322,val,rottenapples
data/processed/val/rotten/rottenbanana_8faebdebc523.png,65536.0,1020.0,0.7915702273958504,0.0,1.0,1.0,-0.7781578772394873,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,125.22479248046875,81.95638476947137,123.31407165527344,84.18242894159263,117.93994140625,89.3147163396411,59.80421447753906,49.530139860276456,34.594757080078125,44.53569357600857,128.2067108154297,84.43516506250596,0.3931078390338399,0.9186105710102324,0.40279639077798146,0.9694498453842342,0.0112152099609375,0.0238189697265625,0.020294189453125,0.1024322509765625,0.162261962890625,0.1254119873046875,0.0362091064453125,0.062835693359375,0.4205322265625,0.0349884033203125,val,rottenbanana
data/processed/val/fresh/freshoranges_e3f24eb07e18.png,51775.0,1004.2985526323318,0.6450662171406758,0.6395170163766508,0.9466649601404228,0.8057613296812749,-0.774901980647585,-2.7297457204384794,-5.530885719625764,-7.269100097590644,-11.991095741242477,-9.07865000715849,-11.99763219761127,225.29371318203766,37.7372159796229,154.46821825205214,29.127470379726763,77.67909222597778,42.16104809171412,16.73691936262675,11.202494702710247,167.70601641718977,46.64668898182736,228.25295992274263,29.740542275337628,0.5731706397465399,0.9266357383052017,0.44598826881872683,0.9300417345809409,0.022597778850796717,0.04828585224529213,0.03202317720907774,0.11795267986479961,0.2263640753259295,0.20878802510864317,0.09037180106228875,0.0689908256880734,0.10217286335103815,0.08245292129406084,val,freshoranges
data/processed/val/fresh/freshbanana_16c889040e81.png,65536.0,1020.0,0.7915702273958504,0.0,1.0,1.0,-0.7781578772394873,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,131.6790008544922,67.58498070143591,173.0561981201172,71.14091734858377,173.99728393554688,79.14256243746276,75.27339172363281,36.788300702940674,86.77908325195312,45.61349845117847,188.32330322265625,76.47680729876504,0.16178130824602405,0.9716706490390313,0.5211886089982984,0.9796609503451509,0.0016326904296875,0.010162353515625,0.0012969970703125,0.075439453125,0.1455078125,0.17523193359375,0.0294036865234375,0.0549468994140625,0.4913330078125,0.015045166015625,val,freshbanana
data/processed/val/rotten/rottenapples_991c920abeba.png,38852.0,824.9087244272232,0.7174827274915982,0.47885908765412494,0.9504378883507021,0.7156646035956381,-0.7887739227316922,-3.3530039281700654,-4.258054036205057,-5.617685646456565,-10.686424391071723,-7.468552222797419,-10.682673584864435,164.91591166477917,40.72407368093215,94.29105322763307,40.63530374289725,77.27463193657984,41.655470306506004,13.217775146710594,33.62235783941599,138.31581385771645,45.42581771596836,164.91637496139194,40.724791346847276,0.7299682489745185,0.9017007952132947,0.40418144385558186,0.8756628806984734,0.04300936888705858,0.0642180582724184,0.060357253165860186,0.1258879851745084,0.23584371460928652,0.16073818593637393,0.08722845670750541,0.0625193040255328,0.059559353443838156,0.10063831977761763,val,rottenapples
data/processed/val/rotten/rottenapples_01fd368277b2.png,49421.0,1081.8965299129486,0.5305788537475923,0.6760319165793158,0.9191184675469593,0.7541046142578125,-0.7586322253788569,-2.574116720709989,-4.154551437892684,-5.082863157913145,-9.803432065648053,-6.424405721156314,-9.906815792501034,149.55272050342973,61.17378394762654,102.76603063475041,55.48708688437956,83.25068290807552,49.684214199254,8.240120596507557,4.875266744781215,109.99384876874203,47.587310027320584,149.55274073774305,61.17381833000802,0.5569752361982406,0.9282407524336072,0.399640031990693,0.9285998656649348,0.021023451569171,0.04087331296412456,0.0367859816677121,0.12019182129054451,0.2973837032840291,0.1811982760365027,0.07343032314198418,0.04744946480241193,0.12162845753829343,0.06003520770522652,val,rottenapples
data/processed/val/fresh/freshapples_3e3cd8e3ae82.png,32468.0,825.0508575439453,0.5993823653509502,0.806737162114422,0.9043759226762486,0.579072214592734,-0.7037601790901339,-2.0407287736716033,-2.845284928033426,-3.7290728399899487,-7.063662940984241,-4.892227793441869,7.369932024601494,144.29268818529013,38.87064276604846,86.34372305038808,57.29829345629499,75.6719539238635,50.07677885383324,129.97437476900333,67.6339117836269,146.6054268818529,52.04005660835345,149.98127386965626,35.45484499280849,0.6931708258522287,0.90906044511767,0.46459991518194665,0.884521434968868,0.049156092152273005,0.061691511642232355,0.04616853517309351,0.1123567820623383,0.21168535173093508,0.1491314525070839,0.08014044597757793,0.07743008500677591,0.10219292842183073,0.1100468153258593,val,freshapples
data/processed/val/fresh/freshoranges_4a8b3bbca20b.png,42949.0,1289.7026586532593,0.3244768596992626,0.38408359462898817,0.8306386106061192,0.6904095936213992,-0.7370354331836835,-3.6718747926101645,-3.009748479354209,-3.943697337149456,7.858164858575958,6.611590267193074,-7.4514442089155555,188.78660737153368,76.31403642668685,103.56324943537685,51.32166209218664,58.718619758318006,45.67957620246005,11.341032387249994,11.691847251468884,153.74052946517963,74.1230639371115,189.66246012712753,75.69376068726665,0.7396594934210625,0.9359875543146603,0.49493270092808417,0.9128715385885701,0.017322871312486905,0.03492514377517521,0.02058255139816992,0.10410021187920557,0.2609373908589257,0.19905003608931524,0.07834873920230971,0.05166592935807586,0.1764651097813686,0.05660201634496729,val,freshoranges
data/processed/val/rotten/rottenapples_b59fe3309d62.png,35519.0,751.352373957634,0.7906481668216647,0.572432191954866,0.9710481710317678,0.7209344807988959,-0.7816610259501143,-2.979065341556674,-3.7549148068816063,-5.260138149115247,-10.132878436856968,-7.314091351953165,-9.80822321674102,203.45313775725668,35.97189207254929,176.4236887299755,59.063987352669,120.4979306849855,49.99609985011452,20.9267997409837,7.24928202296337,109.71054928348208,43.070431992606466,203.45313775725668,35.97189207254929,0.7068887616222665,0.9326154421203778,0.41620315165573607,0.9501951015700798,0.02502885779441989,0.04442692643373969,0.0258171682761339,0.1160224105408373,0.23322728680424562,0.21436414313466032,0.08077367042991075,0.07004701708944508,0.10557729665812664,0.08471522283848082,val,rottenapples
